Book,Chapter,Verse,Text,Normalized,Filtered
Exodus,39,8,"['וַיַּ֧עַשׂ', 'אֶת־הַחֹ֛שֶׁן', 'מַעֲשֵׂ֥ה', 'חֹשֵׁ֖ב', 'כְּמַעֲשֵׂ֣ה', 'אֵפֹ֑ד', 'זָהָ֗ב', 'תְּכֵ֧לֶת', 'וְאַרְגָּמָ֛ן', 'וְתוֹלַ֥עַת', 'שָׁנִ֖י', 'וְשֵׁ֥שׁ', 'מָשְׁזָֽר׃']","['וַיַּעַשׂ', 'אֶתהַחֹשֶׁן', 'מַעֲשֵׂה', 'חֹשֵׁב', 'כְּמַעֲשֵׂה', 'אֵפֹד', 'זָהָב', 'תְּכֵלֶת', 'וְאַרְגָּמָן', 'וְתוֹלַעַת', 'שָׁנִי', 'וְשֵׁשׁ', 'מָשְׁזָר']","['וַיַּעַשׂ', 'מַעֲשֵׂה', 'חֹשֵׁב', 'כְּמַעֲשֵׂה', 'אֵפֹד', 'וְתוֹלַעַת', 'וְשֵׁשׁ', 'מָשְׁזָר']"
Exodus,39,9,"['רָב֧וּעַ', 'הָיָ֛ה', 'כָּפ֖וּל', 'עָשׂ֣וּ', 'אֶת־הַחֹ֑שֶׁן', 'זֶ֧רֶת', 'אָרְכּ֛וֹ', 'וְזֶ֥רֶת', 'רָחְבּ֖וֹ', 'כָּפֽוּל׃']","['רָבוּעַ', 'הָיָה', 'כָּפוּל', 'עָשׂוּ', 'אֶתהַחֹשֶׁן', 'זֶרֶת', 'אָרְכּוֹ', 'וְזֶרֶת', 'רָחְבּוֹ', 'כָּפוּל']","['כָּפוּל', 'עָשׂוּ', 'זֶרֶת', 'אָרְכּוֹ', 'וְזֶרֶת', 'כָּפוּל']"
Exodus,39,10,"['וַיְמַלְאוּ־ב֔וֹ', 'אַרְבָּעָ֖ה', 'ט֣וּרֵי', 'אָ֑בֶן', 'ט֗וּר', 'אֹ֤דֶם', 'פִּטְדָה֙', 'וּבָרֶ֔קֶת', 'הַטּ֖וּר', 'הָאֶחָֽד׃']","['וַיְמַלְאוּבוֹ', 'אַרְבָּעָה', 'טוּרֵי', 'אָבֶן', 'טוּר', 'אֹדֶם', 'פִּטְדָה', 'וּבָרֶקֶת', 'הַטּוּר', 'הָאֶחָד']","['אַרְבָּעָה', 'טוּרֵי', 'טוּר', 'פִּטְדָה', 'הַטּוּר']"
Exodus,39,11,"['וְהַטּ֖וּר', 'הַשֵּׁנִ֑י', 'נֹ֥פֶךְ', 'סַפִּ֖יר', 'וְיָהֲלֹֽם׃']","['וְהַטּוּר', 'הַשֵּׁנִי', 'נֹפֶךְ', 'סַפִּיר', 'וְיָהֲלֹם']","['וְהַטּוּר', 'נֹפֶךְ', 'סַפִּיר', 'וְיָהֲלֹם']"
Exodus,39,12,"['וְהַטּ֖וּר', 'הַשְּׁלִישִׁ֑י', 'לֶ֥שֶׁם', 'שְׁב֖וֹ', 'וְאַחְלָֽמָה׃']","['וְהַטּוּר', 'הַשְּׁלִישִׁי', 'לֶשֶׁם', 'שְׁבוֹ', 'וְאַחְלָמָה']",['וְהַטּוּר']
Exodus,39,13,"['וְהַטּוּר֙', 'הָֽרְבִיעִ֔י', 'תַּרְשִׁ֥ישׁ', 'שֹׁ֖הַם', 'וְיָשְׁפֵ֑ה', 'מֽוּסַבֹּ֛ת', 'מִשְׁבְּצ֥וֹת', 'זָהָ֖ב', 'בְּמִלֻּאֹתָֽם׃']","['וְהַטּוּר', 'הָרְבִיעִי', 'תַּרְשִׁישׁ', 'שֹׁהַם', 'וְיָשְׁפֵה', 'מוּסַבֹּת', 'מִשְׁבְּצוֹת', 'זָהָב', 'בְּמִלֻּאֹתָם']","['וְהַטּוּר', 'הָרְבִיעִי', 'מִשְׁבְּצוֹת']"
Exodus,39,14,"['וְ֠הָאֲבָנִים', 'עַל־שְׁמֹ֨ת', 'בְּנֵי־יִשְׂרָאֵ֥ל', 'הֵ֛נָּה', 'שְׁתֵּ֥ים', 'עֶשְׂרֵ֖ה', 'עַל־שְׁמֹתָ֑ם', 'פִּתּוּחֵ֤י', 'חֹתָם֙', 'אִ֣ישׁ', 'עַל־שְׁמ֔וֹ', 'לִשְׁנֵ֥ים', 'עָשָׂ֖ר', 'שָֽׁבֶט׃']","['וְהָאֲבָנִים', 'עַלשְׁמֹת', 'בְּנֵייִשְׂרָאֵל', 'הֵנָּה', 'שְׁתֵּים', 'עֶשְׂרֵה', 'עַלשְׁמֹתָם', 'פִּתּוּחֵי', 'חֹתָם', 'אִישׁ', 'עַלשְׁמוֹ', 'לִשְׁנֵים', 'עָשָׂר', 'שָׁבֶט']","['הֵנָּה', 'עֶשְׂרֵה', 'פִּתּוּחֵי', 'חֹתָם', 'שָׁבֶט']"
Exodus,39,15,"['וַיַּעֲשׂ֧וּ', 'עַל־הַחֹ֛שֶׁן', 'שַׁרְשְׁרֹ֥ת', 'גַּבְלֻ֖ת', 'מַעֲשֵׂ֣ה', 'עֲבֹ֑ת', 'זָהָ֖ב', 'טָהֽוֹר׃']","['וַיַּעֲשׂוּ', 'עַלהַחֹשֶׁן', 'שַׁרְשְׁרֹת', 'גַּבְלֻת', 'מַעֲשֵׂה', 'עֲבֹת', 'זָהָב', 'טָהוֹר']","['וַיַּעֲשׂוּ', 'שַׁרְשְׁרֹת', 'גַּבְלֻת', 'מַעֲשֵׂה', 'טָהוֹר']"
Exodus,39,16,"['וַֽיַּעֲשׂ֗וּ', 'שְׁתֵּי֙', 'מִשְׁבְּצֹ֣ת', 'זָהָ֔ב', 'וּשְׁתֵּ֖י', 'טַבְּעֹ֣ת', 'זָהָ֑ב', 'וֽ', 'ַיִּתְּנ֗וּ', 'אֶת־שְׁתֵּי֙', 'הַטַּבָּעֹ֔ת', 'עַל־שְׁנֵ֖י', 'קְצ֥וֹת', 'הַחֹֽשֶׁן׃']","['וַיַּעֲשׂוּ', 'שְׁתֵּי', 'מִשְׁבְּצֹת', 'זָהָב', 'וּשְׁתֵּי', 'טַבְּעֹת', 'זָהָב', 'ו', 'ַיִּתְּנוּ', 'אֶתשְׁתֵּי', 'הַטַּבָּעֹת', 'עַלשְׁנֵי', 'קְצוֹת', 'הַחֹשֶׁן']","['וַיַּעֲשׂוּ', 'מִשְׁבְּצֹת', 'טַבְּעֹת', 'הַטַּבָּעֹת', 'קְצוֹת', 'הַחֹשֶׁן']"
Exodus,39,17,"['וַֽיִּתְּנ֗וּ', 'שְׁתֵּי֙', 'הָעֲבֹתֹ֣ת', 'הַזָּהָ֔ב', 'עַל־שְׁתֵּ֖י', 'הַטַּבָּעֹ֑ת', 'עַל־קְצ֖וֹת', 'הַחֹֽשֶׁן׃']","['וַיִּתְּנוּ', 'שְׁתֵּי', 'הָעֲבֹתֹת', 'הַזָּהָב', 'עַלשְׁתֵּי', 'הַטַּבָּעֹת', 'עַלקְצוֹת', 'הַחֹשֶׁן']","['הַטַּבָּעֹת', 'הַחֹשֶׁן']"
Exodus,39,18,"['וְאֵ֨ת', 'שְׁתֵּ֤י', 'קְצוֹת֙', 'שְׁתֵּ֣י', 'הָֽעֲבֹתֹ֔ת', 'נָתְנ֖וּ', 'עַל־שְׁתֵּ֣י', 'הַֽמִּשְׁבְּצֹ֑ת', 'וַֽיִּתְּנֻ֛ם', 'עַל־כִּתְפֹ֥ת', 'הָאֵפֹ֖ד', 'אֶל־מ֥וּל', 'פָּנָֽיו׃']","['וְאֵת', 'שְׁתֵּי', 'קְצוֹת', 'שְׁתֵּי', 'הָעֲבֹתֹת', 'נָתְנוּ', 'עַלשְׁתֵּי', 'הַמִּשְׁבְּצֹת', 'וַיִּתְּנֻם', 'עַלכִּתְפֹת', 'הָאֵפֹד', 'אֶלמוּל', 'פָּנָיו']","['קְצוֹת', 'הַמִּשְׁבְּצֹת', 'וַיִּתְּנֻם', 'הָאֵפֹד', 'פָּנָיו']"
Exodus,39,19,"['וַֽיַּעֲשׂ֗וּ', 'שְׁתֵּי֙', 'טַבְּעֹ֣ת', 'זָהָ֔ב', 'וַיָּשִׂ֕ימוּ', 'עַל־שְׁנֵ֖י', 'קְצ֣וֹת', 'הַחֹ֑שֶׁן', 'עַל־שְׂפָת֕וֹ', 'אֲשֶׁ֛ר', 'אֶל־עֵ֥בֶר', 'הָאֵפֹ֖ד', 'בָּֽיְתָה׃']","['וַיַּעֲשׂוּ', 'שְׁתֵּי', 'טַבְּעֹת', 'זָהָב', 'וַיָּשִׂימוּ', 'עַלשְׁנֵי', 'קְצוֹת', 'הַחֹשֶׁן', 'עַלשְׂפָתוֹ', 'אֲשֶׁר', 'אֶלעֵבֶר', 'הָאֵפֹד', 'בָּיְתָה']","['וַיַּעֲשׂוּ', 'טַבְּעֹת', 'קְצוֹת', 'הַחֹשֶׁן', 'הָאֵפֹד']"
Exodus,39,20,"['וַֽיַּעֲשׂוּ֮', 'שְׁתֵּ֣י', 'טַבְּעֹ֣ת', 'זָהָב֒', 'וַֽיִּתְּנֻ֡ם', 'עַל־שְׁתֵּי֩', 'כִתְפֹ֨ת', 'הָאֵפֹ֤ד', 'מִלְמַ֙טָּה֙', 'מִמּ֣וּל', 'פָּנָ֔יו', 'לְעֻמַּ֖ת', 'מֶחְבַּרְתּ֑וֹ', 'מִמַּ֕עַל', 'לְחֵ֖שֶׁב', 'הָאֵפֹֽד׃']","['וַיַּעֲשׂוּ', 'שְׁתֵּי', 'טַבְּעֹת', 'זָהָב', 'וַיִּתְּנֻם', 'עַלשְׁתֵּי', 'כִתְפֹת', 'הָאֵפֹד', 'מִלְמַטָּה', 'מִמּוּל', 'פָּנָיו', 'לְעֻמַּת', 'מֶחְבַּרְתּוֹ', 'מִמַּעַל', 'לְחֵשֶׁב', 'הָאֵפֹד']","['וַיַּעֲשׂוּ', 'טַבְּעֹת', 'וַיִּתְּנֻם', 'כִתְפֹת', 'הָאֵפֹד', 'מִלְמַטָּה', 'פָּנָיו', 'לְעֻמַּת', 'לְחֵשֶׁב', 'הָאֵפֹד']"
Exodus,39,21,"['וַיִּרְכְּס֣וּ', 'אֶת־הַחֹ֡שֶׁן', 'מִטַּבְּעֹתָיו֩', 'אֶל־טַבְּעֹ֨ת', 'הָאֵפֹ֜ד', 'בִּפְתִ֣יל', 'תְּכֵ֗לֶת', 'לִֽהְיֹת֙', 'עַל־חֵ֣שֶׁב', 'הָאֵפֹ֔ד', 'וְלֹֽא־יִזַּ֣ח', 'הַחֹ֔שֶׁן', 'מֵעַ֖ל', 'הָאֵפֹ֑ד', 'כַּאֲשֶׁ֛ר', 'צִוָּ֥ה', 'יְהוָ֖ה', 'אֶת־מֹשֶֽׁה׃']","['וַיִּרְכְּסוּ', 'אֶתהַחֹשֶׁן', 'מִטַּבְּעֹתָיו', 'אֶלטַבְּעֹת', 'הָאֵפֹד', 'בִּפְתִיל', 'תְּכֵלֶת', 'לִהְיֹת', 'עַלחֵשֶׁב', 'הָאֵפֹד', 'וְלֹאיִזַּח', 'הַחֹשֶׁן', 'מֵעַל', 'הָאֵפֹד', 'כַּאֲשֶׁר', 'צִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה']","['וַיִּרְכְּסוּ', 'מִטַּבְּעֹתָיו', 'הָאֵפֹד', 'בִּפְתִיל', 'הָאֵפֹד', 'הַחֹשֶׁן', 'הָאֵפֹד', 'צִוָּה', 'יְהוָה']"
Exodus,39,22,"['וַיַּ֛עַשׂ', 'אֶת־מְעִ֥יל', 'הָאֵפֹ֖ד', 'מַעֲשֵׂ֣ה', 'אֹרֵ֑ג', 'כְּלִ֖יל', 'תְּכֵֽלֶת׃']","['וַיַּעַשׂ', 'אֶתמְעִיל', 'הָאֵפֹד', 'מַעֲשֵׂה', 'אֹרֵג', 'כְּלִיל', 'תְּכֵלֶת']","['וַיַּעַשׂ', 'הָאֵפֹד', 'מַעֲשֵׂה', 'אֹרֵג']"
Exodus,39,23,"['וּפִֽי־הַמְּעִ֥יל', 'בְּתוֹכ֖וֹ', 'כְּפִ֣י', 'תַחְרָ֑א', 'שָׂפָ֥ה', 'לְפִ֛יו', 'סָבִ֖יב', 'לֹ֥א', 'יִקָּרֵֽעַ׃']","['וּפִיהַמְּעִיל', 'בְּתוֹכוֹ', 'כְּפִי', 'תַחְרָא', 'שָׂפָה', 'לְפִיו', 'סָבִיב', 'לֹא', 'יִקָּרֵעַ']","['וּפִיהַמְּעִיל', 'כְּפִי', 'תַחְרָא', 'סָבִיב']"
Exodus,39,24,"['וַֽיַּעֲשׂוּ֙', 'עַל־שׁוּלֵ֣י', 'הַמְּעִ֔יל', 'רִמּוֹנֵ֕י', 'תְּכֵ֥לֶת', 'וְאַרְגָּמָ֖ן', 'וְתוֹלַ֣עַת', 'שָׁנִ֑י', 'מָשְׁזָֽר׃']","['וַיַּעֲשׂוּ', 'עַלשׁוּלֵי', 'הַמְּעִיל', 'רִמּוֹנֵי', 'תְּכֵלֶת', 'וְאַרְגָּמָן', 'וְתוֹלַעַת', 'שָׁנִי', 'מָשְׁזָר']","['וַיַּעֲשׂוּ', 'הַמְּעִיל', 'רִמּוֹנֵי', 'וְתוֹלַעַת', 'מָשְׁזָר']"
Exodus,39,25,"['וַיַּעֲשׂ֥וּ', 'פַעֲמֹנֵ֖י', 'זָהָ֣ב', 'טָה֑וֹר', 'וַיִּתְּנ֨וּ', 'אֶת־הַפַּֽעֲמֹנִ֜ים', 'בְּת֣וֹךְ', 'הָרִמֹּנִ֗ים', 'עַל־שׁוּלֵ֤י', 'הַמְּעִיל֙', 'סָבִ֔יב', 'בְּת֖וֹךְ', 'הָרִמֹּנִֽים׃']","['וַיַּעֲשׂוּ', 'פַעֲמֹנֵי', 'זָהָב', 'טָהוֹר', 'וַיִּתְּנוּ', 'אֶתהַפַּעֲמֹנִים', 'בְּתוֹךְ', 'הָרִמֹּנִים', 'עַלשׁוּלֵי', 'הַמְּעִיל', 'סָבִיב', 'בְּתוֹךְ', 'הָרִמֹּנִים']","['וַיַּעֲשׂוּ', 'פַעֲמֹנֵי', 'טָהוֹר', 'הָרִמֹּנִים', 'הַמְּעִיל', 'סָבִיב', 'הָרִמֹּנִים']"
Exodus,39,26,"['פַּעֲמֹ֤ן', 'וְרִמֹּן֙', 'פַּעֲמֹ֣ן', 'וְרִמֹּ֔ן', 'עַל־שׁוּלֵ֥י', 'הַמְּעִ֖יל', 'סָבִ֑יב', 'לְשָׁרֵ֕ת', 'כַּאֲשֶׁ֛ר', 'צִוָּ֥ה', 'יְהוָ֖ה', 'אֶת־מֹשֶֽׁה׃', 'ס']","['פַּעֲמֹן', 'וְרִמֹּן', 'פַּעֲמֹן', 'וְרִמֹּן', 'עַלשׁוּלֵי', 'הַמְּעִיל', 'סָבִיב', 'לְשָׁרֵת', 'כַּאֲשֶׁר', 'צִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה', 'ס']","['הַמְּעִיל', 'סָבִיב', 'לְשָׁרֵת', 'צִוָּה', 'יְהוָה']"
Exodus,39,27,"['וֽ', 'ַיַּעֲשׂ֛וּ', 'אֶת־הַכָּתְנֹ֥ת', 'שֵׁ֖שׁ', 'מַעֲשֵׂ֣ה', 'אֹרֵ֑ג', 'לְאַהֲרֹ֖ן', 'וּלְבָנָֽיו׃']","['ו', 'ַיַּעֲשׂוּ', 'אֶתהַכָּתְנֹת', 'שֵׁשׁ', 'מַעֲשֵׂה', 'אֹרֵג', 'לְאַהֲרֹן', 'וּלְבָנָיו']","['ַיַּעֲשׂוּ', 'שֵׁשׁ', 'מַעֲשֵׂה', 'אֹרֵג']"
Exodus,39,28,"['וְאֵת֙', 'הַמִּצְנֶ֣פֶת', 'שֵׁ֔שׁ', 'וְאֶת־פַּאֲרֵ֥י', 'הַמִּגְבָּעֹ֖ת', 'שֵׁ֑שׁ', 'וְאֶת־מִכְנְסֵ֥י', 'הַבָּ֖ד', 'שֵׁ֥שׁ', 'מָשְׁזָֽר׃']","['וְאֵת', 'הַמִּצְנֶפֶת', 'שֵׁשׁ', 'וְאֶתפַּאֲרֵי', 'הַמִּגְבָּעֹת', 'שֵׁשׁ', 'וְאֶתמִכְנְסֵי', 'הַבָּד', 'שֵׁשׁ', 'מָשְׁזָר']","['הַמִּצְנֶפֶת', 'שֵׁשׁ', 'הַמִּגְבָּעֹת', 'שֵׁשׁ', 'הַבָּד', 'שֵׁשׁ', 'מָשְׁזָר']"
Exodus,39,29,"['וְֽאֶת־הָאַבְנֵ֞ט', 'שֵׁ֣שׁ', 'מָשְׁזָ֗ר', 'וּתְכֵ֧לֶת', 'וְאַרְגָּמָ֛ן', 'וְתוֹלַ֥עַת', 'שָׁנִ֖י', 'מַעֲשֵׂ֣ה', 'רֹקֵ֑ם', 'כַּאֲשֶׁ֛ר', 'צִוָּ֥ה', 'יְהוָ֖ה', 'אֶת־מֹשֶֽׁה׃', 'ס']","['וְאֶתהָאַבְנֵט', 'שֵׁשׁ', 'מָשְׁזָר', 'וּתְכֵלֶת', 'וְאַרְגָּמָן', 'וְתוֹלַעַת', 'שָׁנִי', 'מַעֲשֵׂה', 'רֹקֵם', 'כַּאֲשֶׁר', 'צִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה', 'ס']","['שֵׁשׁ', 'מָשְׁזָר', 'וְתוֹלַעַת', 'מַעֲשֵׂה', 'צִוָּה', 'יְהוָה']"
Exodus,39,30,"['וֽ', 'ַיַּעֲשׂ֛וּ', 'אֶת־צִ֥יץ', 'נֵֽזֶר־הַקֹּ֖דֶשׁ', 'זָהָ֣ב', 'טָה֑וֹר', 'וַיִּכְתְּב֣וּ', 'עָלָ֗יו', 'מִכְתַּב֙', 'פִּתּוּחֵ֣י', 'חוֹתָ֔ם', 'קֹ֖דֶשׁ', 'לַיהוָֽה׃']","['ו', 'ַיַּעֲשׂוּ', 'אֶתצִיץ', 'נֵזֶרהַקֹּדֶשׁ', 'זָהָב', 'טָהוֹר', 'וַיִּכְתְּבוּ', 'עָלָיו', 'מִכְתַּב', 'פִּתּוּחֵי', 'חוֹתָם', 'קֹדֶשׁ', 'לַיהוָה']","['ַיַּעֲשׂוּ', 'נֵזֶרהַקֹּדֶשׁ', 'טָהוֹר', 'מִכְתַּב', 'פִּתּוּחֵי', 'חוֹתָם', 'קֹדֶשׁ']"
Exodus,39,31,"['וַיִּתְּנ֤וּ', 'עָלָיו֙', 'פְּתִ֣יל', 'תְּכֵ֔לֶת', 'לָתֵ֥ת', 'עַל־הַמִּצְנֶ֖פֶת', 'מִלְמָ֑עְלָה', 'כַּאֲשֶׁ֛ר', 'צִוָּ֥ה', 'יְהוָ֖ה', 'אֶת־מֹשֶֽׁה׃', 'ס']","['וַיִּתְּנוּ', 'עָלָיו', 'פְּתִיל', 'תְּכֵלֶת', 'לָתֵת', 'עַלהַמִּצְנֶפֶת', 'מִלְמָעְלָה', 'כַּאֲשֶׁר', 'צִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה', 'ס']","['פְּתִיל', 'צִוָּה', 'יְהוָה']"
Exodus,39,32,"['וַתֵּ֕כֶל', 'כָּל־עֲבֹדַ֕ת', 'מִשְׁכַּ֖ן', 'אֹ֣הֶל', 'מוֹעֵ֑ד', 'וַֽיַּעֲשׂוּ֙', 'בְּנֵ֣י', 'יִשְׂרָאֵ֔ל', 'כְּ֠כֹל', 'אֲשֶׁ֨ר', 'צִוָּ֧ה', 'יְהוָ֛ה', 'אֶת־מֹשֶׁ֖ה', 'כֵּ֥ן', 'עָשֽׂוּ׃', 'פ']","['וַתֵּכֶל', 'כָּלעֲבֹדַת', 'מִשְׁכַּן', 'אֹהֶל', 'מוֹעֵד', 'וַיַּעֲשׂוּ', 'בְּנֵי', 'יִשְׂרָאֵל', 'כְּכֹל', 'אֲשֶׁר', 'צִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה', 'כֵּן', 'עָשׂוּ', 'פ']","['אֹהֶל', 'וַיַּעֲשׂוּ', 'צִוָּה', 'יְהוָה', 'עָשׂוּ']"
Exodus,39,33,"['וַיָּבִ֤יאוּ', 'אֶת־הַמִּשְׁכָּן֙', 'אֶל־מֹשֶׁ֔ה', 'אֶת־הָאֹ֖הֶל', 'וְאֶת־כָּל־כֵּלָ֑יו', 'קְרָסָ֣יו', 'קְרָשָׁ֔יו', 'בריחו', 'בְּרִיחָ֖יו', 'וְעַמֻּדָ֥יו', 'וַאֲדָנָֽיו׃']","['וַיָּבִיאוּ', 'אֶתהַמִּשְׁכָּן', 'אֶלמֹשֶׁה', 'אֶתהָאֹהֶל', 'וְאֶתכָּלכֵּלָיו', 'קְרָסָיו', 'קְרָשָׁיו', 'בריחו', 'בְּרִיחָיו', 'וְעַמֻּדָיו', 'וַאֲדָנָיו']","['קְרָסָיו', 'קְרָשָׁיו', 'וַאֲדָנָיו']"
Exodus,39,34,"['וְאֶת־מִכְסֵ֞ה', 'עוֹרֹ֤ת', 'הָֽאֵילִם֙', 'הַמְאָדָּמִ֔ים', 'וְאֶת־מִכְסֵ֖ה', 'עֹרֹ֣ת', 'הַתְּחָשִׁ֑ים', 'וְאֵ֖ת', 'פָּרֹ֥כֶת', 'הַמָּסָֽךְ׃']","['וְאֶתמִכְסֵה', 'עוֹרֹת', 'הָאֵילִם', 'הַמְאָדָּמִים', 'וְאֶתמִכְסֵה', 'עֹרֹת', 'הַתְּחָשִׁים', 'וְאֵת', 'פָּרֹכֶת', 'הַמָּסָךְ']","['עוֹרֹת', 'עֹרֹת', 'הַתְּחָשִׁים', 'פָּרֹכֶת', 'הַמָּסָךְ']"
Exodus,39,35,"['אֶת־אֲרֹ֥ן', 'הָעֵדֻ֖ת', 'וְאֶת־בַּדָּ֑יו', 'וְאֵ֖ת', 'הַכַּפֹּֽרֶת׃']","['אֶתאֲרֹן', 'הָעֵדֻת', 'וְאֶתבַּדָּיו', 'וְאֵת', 'הַכַּפֹּרֶת']",['הַכַּפֹּרֶת']
Exodus,39,36,"['אֶת־הַשֻּׁלְחָן֙', 'אֶת־כָּל־כֵּלָ֔יו', 'וְאֵ֖ת', 'לֶ֥חֶם', 'הַפָּנִֽים׃']","['אֶתהַשֻּׁלְחָן', 'אֶתכָּלכֵּלָיו', 'וְאֵת', 'לֶחֶם', 'הַפָּנִים']","['לֶחֶם', 'הַפָּנִים']"
Exodus,39,37,"['אֶת־הַמְּנֹרָ֨ה', 'הַטְּהֹרָ֜ה', 'אֶת־נֵרֹתֶ֗יהָ', 'נֵרֹ֛ת', 'הַמַּֽעֲרָכָ֖ה', 'וְאֶת־כָּל־כֵּלֶ֑יהָ', 'וְאֵ֖ת', 'שֶׁ֥מֶן', 'הַמָּאֽוֹר׃']","['אֶתהַמְּנֹרָה', 'הַטְּהֹרָה', 'אֶתנֵרֹתֶיהָ', 'נֵרֹת', 'הַמַּעֲרָכָה', 'וְאֶתכָּלכֵּלֶיהָ', 'וְאֵת', 'שֶׁמֶן', 'הַמָּאוֹר']","['הַטְּהֹרָה', 'נֵרֹת', 'הַמַּעֲרָכָה']"
Exodus,39,38,"['וְאֵת֙', 'מִזְבַּ֣ח', 'הַזָּהָ֔ב', 'וְאֵת֙', 'שֶׁ֣מֶן', 'הַמִּשְׁחָ֔ה', 'וְאֵ֖ת', 'קְטֹ֣רֶת', 'הַסַּמִּ֑ים', 'וְאֵ֕ת', 'מָסַ֖ךְ', 'פֶּ֥תַח', 'הָאֹֽהֶל׃']","['וְאֵת', 'מִזְבַּח', 'הַזָּהָב', 'וְאֵת', 'שֶׁמֶן', 'הַמִּשְׁחָה', 'וְאֵת', 'קְטֹרֶת', 'הַסַּמִּים', 'וְאֵת', 'מָסַךְ', 'פֶּתַח', 'הָאֹהֶל']","['מִזְבַּח', 'הַמִּשְׁחָה', 'קְטֹרֶת', 'מָסַךְ', 'פֶּתַח', 'הָאֹהֶל']"
Exodus,39,39,"['אֵ֣ת', '׀', 'מִזְבַּ֣ח', 'הַנְּחֹ֗שֶׁת', 'וְאֶת־מִכְבַּ֤ר', 'הַנְּחֹ֙שֶׁת֙', 'אֲשֶׁר־ל֔וֹ', 'אֶת־בַּדָּ֖יו', 'וְאֶת־כָּל־כֵּלָ֑יו', 'אֶת־הַכִּיֹּ֖ר', 'וְאֶת־כַּנּֽוֹ׃']","['אֵת', '', 'מִזְבַּח', 'הַנְּחֹשֶׁת', 'וְאֶתמִכְבַּר', 'הַנְּחֹשֶׁת', 'אֲשֶׁרלוֹ', 'אֶתבַּדָּיו', 'וְאֶתכָּלכֵּלָיו', 'אֶתהַכִּיֹּר', 'וְאֶתכַּנּוֹ']","['', 'מִזְבַּח', 'הַנְּחֹשֶׁת', 'הַנְּחֹשֶׁת']"
Exodus,39,40,"['אֵת֩', 'קַלְעֵ֨י', 'הֶחָצֵ֜ר', 'אֶת־עַמֻּדֶ֣יהָ', 'וְאֶת־אֲדָנֶ֗יהָ', 'וְאֶת־הַמָּסָךְ֙', 'לְשַׁ֣עַר', 'הֶֽחָצֵ֔ר', 'אֶת־מֵיתָרָ֖יו', 'וִיתֵדֹתֶ֑יהָ', 'וְאֵ֗ת', 'כָּל־כְּלֵ֛י', 'עֲבֹדַ֥ת', 'הַמִּשְׁכָּ֖ן', 'לְאֹ֥הֶל', 'מוֹעֵֽד׃']","['אֵת', 'קַלְעֵי', 'הֶחָצֵר', 'אֶתעַמֻּדֶיהָ', 'וְאֶתאֲדָנֶיהָ', 'וְאֶתהַמָּסָךְ', 'לְשַׁעַר', 'הֶחָצֵר', 'אֶתמֵיתָרָיו', 'וִיתֵדֹתֶיהָ', 'וְאֵת', 'כָּלכְּלֵי', 'עֲבֹדַת', 'הַמִּשְׁכָּן', 'לְאֹהֶל', 'מוֹעֵד']","['הֶחָצֵר', 'לְשַׁעַר', 'הֶחָצֵר', 'וִיתֵדֹתֶיהָ', 'עֲבֹדַת']"
Exodus,39,41,"['אֶת־בִּגְדֵ֥י', 'הַשְּׂרָ֖ד', 'לְשָׁרֵ֣ת', 'בַּקֹּ֑דֶשׁ', 'אֶת־בִּגְדֵ֤י', 'הַקֹּ֙דֶשׁ֙', 'לְאַהֲרֹ֣ן', 'הַכֹּהֵ֔ן', 'וְאֶת־בִּגְדֵ֥י', 'בָנָ֖יו', 'לְכַהֵֽן׃']","['אֶתבִּגְדֵי', 'הַשְּׂרָד', 'לְשָׁרֵת', 'בַּקֹּדֶשׁ', 'אֶתבִּגְדֵי', 'הַקֹּדֶשׁ', 'לְאַהֲרֹן', 'הַכֹּהֵן', 'וְאֶתבִּגְדֵי', 'בָנָיו', 'לְכַהֵן']","['הַשְּׂרָד', 'לְשָׁרֵת', 'בַּקֹּדֶשׁ', 'הַקֹּדֶשׁ']"
Exodus,39,42,"['כְּכֹ֛ל', 'אֲשֶׁר־צִוָּ֥ה', 'יְהוָ֖ה', 'אֶת־מֹשֶׁ֑ה', 'כֵּ֤ן', 'עָשׂוּ֙', 'בְּנֵ֣י', 'יִשְׂרָאֵ֔ל', 'אֵ֖ת', 'כָּל־הָעֲבֹדָֽה׃']","['כְּכֹל', 'אֲשֶׁרצִוָּה', 'יְהוָה', 'אֶתמֹשֶׁה', 'כֵּן', 'עָשׂוּ', 'בְּנֵי', 'יִשְׂרָאֵל', 'אֵת', 'כָּלהָעֲבֹדָה']","['יְהוָה', 'עָשׂוּ']"
